Cluster,X,Y,Z
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
24,1.1966424,-1.0517657,0.7748169
